Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Main_Deployed
11.7917,-60.3539,-0.372527,693.4,703.9,-20.297,1
11.8,-60.2715,-0.372511,693.231,703.731,-20.2969,1
11.8083,-60.189,-0.372495,693.061,703.561,-20.2969,1
11.8167,-60.1066,-0.372478,692.892,703.392,-20.2968,1
11.825,-60.0242,-0.372462,692.723,703.223,-20.2967,1
11.8333,-59.9418,-0.372446,692.554,703.054,-20.2967,1
11.8417,-59.8594,-0.37243,692.385,702.885,-20.2966,1
11.85,-59.777,-0.372413,692.216,702.716,-20.2965,1
11.8583,-59.6945,-0.372397,692.047,702.547,-20.2965,1
11.8667,-59.6121,-0.372381,691.877,702.377,-20.2964,1
11.875,-59.5297,-0.372364,691.708,702.208,-20.2964,1
11.8833,-59.4472,-0.372348,691.539,702.039,-20.2963,1
11.8917,-59.3648,-0.372332,691.37,701.87,-20.2963,1
11.9,-59.2824,-0.372315,691.201,701.701,-20.2962,1
11.9083,-59.1999,-0.372299,691.032,701.532,-20.2961,1
11.9167,-59.1175,-0.372283,690.863,701.363,-20.2961,1
11.925,-59.0351,-0.372266,690.694,701.194,-20.296,1
11.9333,-58.9526,-0.37225,690.524,701.024,-20.296,1
11.9417,-58.8702,-0.372233,690.355,700.855,-20.2959,1
11.95,-58.7877,-0.372217,690.186,700.686,-20.2959,1
11.9583,-58.7053,-0.372201,690.017,700.517,-20.2959,1
11.9667,-58.6228,-0.372184,689.848,700.348,-20.2958,1
11.975,-58.5404,-0.372168,689.679,700.179,-20.2958,1
11.9833,-58.4579,-0.372151,689.51,700.01,-20.2958,1
11.9917,-58.3754,-0.372135,689.34,699.84,-20.2958,1
12,-58.293,-0.372119,689.171,699.671,-20.2958,1
12.0083,-58.2105,-0.372102,689.002,699.502,-20.2957,1
12.0167,-58.1281,-0.372086,688.833,699.333,-20.2957,1
12.025,-58.0456,-0.372069,688.664,699.164,-20.2957,1
12.0333,-57.9631,-0.372053,688.495,698.995,-20.2957,1
12.0417,-57.8806,-0.372036,688.326,698.826,-20.2956,1
12.05,-57.7982,-0.37202,688.157,698.657,-20.2956,1
12.0583,-57.7157,-0.372003,687.987,698.487,-20.2956,1
12.0667,-57.6332,-0.371987,687.818,698.318,-20.2955,1
12.075,-57.5507,-0.37197,687.649,698.149,-20.2955,1
12.0833,-57.4683,-0.371954,687.48,697.98,-20.2954,1
12.0917,-57.3858,-0.371937,687.311,697.811,-20.2954,1
12.1,-57.3033,-0.371921,687.142,697.642,-20.2953,1
12.1083,-57.2208,-0.371904,686.973,697.473,-20.2952,1
12.1167,-57.1383,-0.371888,686.803,697.303,-20.2951,1
12.125,-57.0558,-0.371871,686.634,697.134,-20.295,1
12.1333,-56.9734,-0.371855,686.465,696.965,-20.295,1
12.1417,-56.8909,-0.371838,686.296,696.796,-20.2949,1
12.15,-56.8084,-0.371822,686.127,696.627,-20.2948,1
12.1583,-56.7259,-0.371805,685.958,696.458,-20.2947,1
12.1667,-56.6434,-0.371788,685.789,696.289,-20.2947,1
12.175,-56.5609,-0.371772,685.62,696.12,-20.2946,1
12.1833,-56.4784,-0.371755,685.45,695.95,-20.2945,1
12.1917,-56.3959,-0.371739,685.281,695.781,-20.2945,1
12.2,-56.3134,-0.371722,685.112,695.612,-20.2944,1
12.2083,-56.2309,-0.371706,684.943,695.443,-20.2944,1
12.2167,-56.1484,-0.371689,684.774,695.274,-20.2943,1
12.225,-56.0659,-0.371672,684.605,695.105,-20.2942,1
12.2333,-55.9834,-0.371656,684.436,694.936,-20.2942,1
12.2417,-55.9009,-0.371639,684.267,694.767,-20.2941,1
12.25,-55.8184,-0.371623,684.098,694.598,-20.2941,1
12.2583,-55.7358,-0.371606,683.928,694.428,-20.294,1
12.2667,-55.6533,-0.371589,683.759,694.259,-20.294,1
12.275,-55.5708,-0.371573,683.59,694.09,-20.2939,1
12.2833,-55.4883,-0.371556,683.421,693.921,-20.2939,1
12.2917,-55.4058,-0.371539,683.252,693.752,-20.2938,1
12.3,-55.3233,-0.371523,683.083,693.583,-20.2938,1
12.3083,-55.2408,-0.371506,682.914,693.414,-20.2938,1
12.3167,-55.1582,-0.371489,682.745,693.245,-20.2937,1
12.325,-55.0757,-0.371473,682.575,693.075,-20.2937,1
12.3333,-54.9932,-0.371456,682.406,692.906,-20.2936,1
12.3417,-54.9107,-0.371439,682.237,692.737,-20.2936,1
12.35,-54.8282,-0.371423,682.068,692.568,-20.2936,1
12.3583,-54.7456,-0.371406,681.899,692.399,-20.2936,1
12.3667,-54.6631,-0.371389,681.73,692.23,-20.2935,1
12.375,-54.5806,-0.371373,681.561,692.061,-20.2935,1
12.3833,-54.498,-0.371356,681.392,691.892,-20.2935,1
12.3917,-54.4155,-0.371339,681.223,691.723,-20.2935,1
12.4,-54.333,-0.371323,681.053,691.553,-20.2934,1
12.4083,-54.2505,-0.371306,680.884,691.384,-20.2934,1
12.4167,-54.1679,-0.371289,680.715,691.215,-20.2934,1
12.425,-54.0854,-0.371272,680.546,691.046,-20.2934,1
12.4333,-54.0029,-0.371256,680.377,690.877,-20.2933,1
12.4417,-53.9203,-0.371239,680.208,690.708,-20.2933,1
12.45,-53.8378,-0.371222,680.039,690.539,-20.2932,1
12.4583,-53.7553,-0.371206,679.87,690.37,-20.2932,1
12.4667,-53.6727,-0.371189,679.701,690.201,-20.2931,1
12.475,-53.5902,-0.371172,679.531,690.031,-20.2931,1
12.4833,-53.5076,-0.371155,679.362,689.862,-20.293,1
12.4917,-53.4251,-0.371139,679.193,689.693,-20.2929,1
12.5,-53.3426,-0.371122,679.024,689.524,-20.2928,1
12.5083,-53.26,-0.371105,678.855,689.355,-20.2927,1
12.5167,-53.1775,-0.371088,678.686,689.186,-20.2927,1
12.525,-53.0949,-0.371072,678.517,689.017,-20.2926,1
12.5333,-53.0124,-0.371055,678.348,688.848,-20.2925,1
12.5417,-52.9298,-0.371038,678.179,688.679,-20.2925,1
12.55,-52.8473,-0.371021,678.009,688.509,-20.2924,1
12.5583,-52.7647,-0.371005,677.84,688.34,-20.2923,1
12.5667,-52.6822,-0.370988,677.671,688.171,-20.2923,1
12.575,-52.5996,-0.370971,677.502,688.002,-20.2922,1
12.5833,-52.5171,-0.370954,677.333,687.833,-20.2922,1
12.5917,-52.4345,-0.370938,677.164,687.664,-20.2921,1
12.6,-52.352,-0.370921,676.995,687.495,-20.2921,1
12.6083,-52.2694,-0.370904,676.826,687.326,-20.292,1
12.6167,-52.1869,-0.370887,676.657,687.157,-20.292,1
12.625,-52.1043,-0.37087,676.488,686.988,-20.2919,1
12.6333,-52.0218,-0.370854,676.318,686.818,-20.2919,1
12.6417,-51.9392,-0.370837,676.149,686.649,-20.2918,1
12.65,-51.8567,-0.37082,675.98,686.48,-20.2918,1
12.6583,-51.7741,-0.370803,675.811,686.311,-20.2917,1
12.6667,-51.6916,-0.370786,675.642,686.142,-20.2917,1
12.675,-51.609,-0.37077,675.473,685.973,-20.2916,1
12.6833,-51.5264,-0.370753,675.304,685.804,-20.2916,1
12.6917,-51.4439,-0.370736,675.135,685.635,-20.2915,1
12.7,-51.3613,-0.370719,674.966,685.466,-20.2915,1
12.7083,-51.2788,-0.370702,674.797,685.297,-20.2915,1
12.7167,-51.1962,-0.370686,674.627,685.127,-20.2914,1
12.725,-51.1136,-0.370669,674.458,684.958,-20.2914,1
12.7333,-51.0311,-0.370652,674.289,684.789,-20.2914,1
12.7417,-50.9485,-0.370635,674.12,684.62,-20.2914,1
12.75,-50.866,-0.370618,673.951,684.451,-20.2913,1
12.7583,-50.7834,-0.370601,673.782,684.282,-20.2913,1
12.7667,-50.7008,-0.370585,673.613,684.113,-20.2913,1
12.775,-50.6183,-0.370568,673.444,683.944,-20.2913,1
12.7833,-50.5357,-0.370551,673.275,683.775,-20.2912,1
12.7917,-50.4531,-0.370534,673.106,683.606,-20.2912,1
12.8,-50.3706,-0.370517,672.937,683.437,-20.2912,1
12.8083,-50.288,-0.3705,672.767,683.267,-20.2912,1
12.8167,-50.2054,-0.370484,672.598,683.098,-20.2911,1
12.825,-50.1229,-0.370467,672.429,682.929,-20.2911,1
12.8333,-50.0403,-0.37045,672.26,682.76,-20.291,1
12.8417,-49.9577,-0.370433,672.091,682.591,-20.291,1
12.85,-49.8752,-0.370416,671.922,682.422,-20.2909,1
12.8583,-49.7926,-0.370399,671.753,682.253,-20.2908,1
12.8667,-49.71,-0.370382,671.584,682.084,-20.2907,1
12.875,-49.6274,-0.370366,671.415,681.915,-20.2907,1
12.8833,-49.5449,-0.370349,671.246,681.746,-20.2906,1
12.8917,-49.4623,-0.370332,671.077,681.577,-20.2905,1
12.9,-49.3797,-0.370315,670.907,681.407,-20.2905,1
12.9083,-49.2971,-0.370298,670.738,681.238,-20.2904,1
12.9167,-49.2146,-0.370281,670.569,681.069,-20.2903,1
12.925,-49.132,-0.370264,670.4,680.9,-20.2903,1
12.9333,-49.0494,-0.370248,670.231,680.731,-20.2902,1
12.9417,-48.9669,-0.370231,670.062,680.562,-20.2902,1
12.95,-48.8843,-0.370214,669.893,680.393,-20.2901,1
12.9583,-48.8017,-0.370197,669.724,680.224,-20.2901,1
12.9667,-48.7191,-0.37018,669.555,680.055,-20.29,1
12.975,-48.6365,-0.370163,669.386,679.886,-20.2899,1
12.9833,-48.554,-0.370146,669.217,679.717,-20.2899,1
12.9917,-48.4714,-0.370129,669.047,679.547,-20.2898,1
13,-48.3888,-0.370113,668.878,679.378,-20.2898,1
13.0083,-48.3062,-0.370096,668.709,679.209,-20.2897,1
13.0167,-48.2237,-0.370079,668.54,679.04,-20.2897,1
13.025,-48.1411,-0.370062,668.371,678.871,-20.2896,1
13.0333,-48.0585,-0.370045,668.202,678.702,-20.2896,1
13.0417,-47.9759,-0.370028,668.033,678.533,-20.2895,1
13.05,-47.8933,-0.370011,667.864,678.364,-20.2895,1
13.0583,-47.8108,-0.369994,667.695,678.195,-20.2894,1
13.0667,-47.7282,-0.369977,667.526,678.026,-20.2894,1
13.075,-47.6456,-0.369961,667.357,677.857,-20.2893,1
13.0833,-47.563,-0.369944,667.188,677.688,-20.2893,1
13.0917,-47.4804,-0.369927,667.019,677.519,-20.2893,1
13.1,-47.3979,-0.36991,666.849,677.349,-20.2892,1
13.1083,-47.3153,-0.369893,666.68,677.18,-20.2892,1
13.1167,-47.2327,-0.369876,666.511,677.011,-20.2892,1
13.125,-47.1501,-0.369859,666.342,676.842,-20.2892,1
13.1333,-47.0675,-0.369842,666.173,676.673,-20.2891,1
13.1417,-46.9849,-0.369825,666.004,676.504,-20.2891,1
13.15,-46.9024,-0.369808,665.835,676.335,-20.2891,1
13.1583,-46.8198,-0.369792,665.666,676.166,-20.2891,1
13.1667,-46.7372,-0.369775,665.497,675.997,-20.289,1
13.175,-46.6546,-0.369758,665.328,675.828,-20.289,1
13.1833,-46.572,-0.369741,665.159,675.659,-20.289,1
13.1917,-46.4894,-0.369724,664.99,675.49,-20.2889,1
13.2,-46.4068,-0.369707,664.821,675.321,-20.2889,1
13.2083,-46.3243,-0.36969,664.651,675.151,-20.2888,1
13.2167,-46.2417,-0.369673,664.482,674.982,-20.2888,1
13.225,-46.1591,-0.369656,664.313,674.813,-20.2887,1
13.2333,-46.0765,-0.369639,664.144,674.644,-20.2886,1
13.2417,-45.9939,-0.369622,663.975,674.475,-20.2886,1
13.25,-45.9113,-0.369606,663.806,674.306,-20.2885,1
13.2583,-45.8287,-0.369589,663.637,674.137,-20.2884,1
13.2667,-45.7461,-0.369572,663.468,673.968,-20.2884,1
13.275,-45.6636,-0.369555,663.299,673.799,-20.2883,1
13.2833,-45.581,-0.369538,663.13,673.63,-20.2883,1
13.2917,-45.4984,-0.369521,662.961,673.461,-20.2882,1
13.3,-45.4158,-0.369504,662.792,673.292,-20.2881,1
13.3083,-45.3332,-0.369487,662.623,673.123,-20.2881,1
13.3167,-45.2506,-0.36947,662.454,672.954,-20.288,1
13.325,-45.168,-0.369453,662.284,672.784,-20.288,1
13.3333,-45.0854,-0.369436,662.115,672.615,-20.2879,1
13.3417,-45.0028,-0.369419,661.946,672.446,-20.2879,1
13.35,-44.9202,-0.369402,661.777,672.277,-20.2878,1
13.3583,-44.8377,-0.369386,661.608,672.108,-20.2877,1
13.3667,-44.7551,-0.369369,661.439,671.939,-20.2877,1
13.375,-44.6725,-0.369352,661.27,671.77,-20.2876,1
13.3833,-44.5899,-0.369335,661.101,671.601,-20.2876,1
13.3917,-44.5073,-0.369318,660.932,671.432,-20.2875,1
13.4,-44.4247,-0.369301,660.763,671.263,-20.2874,1
13.4083,-44.3421,-0.369284,660.594,671.094,-20.2874,1
13.4167,-44.2595,-0.369267,660.425,670.925,-20.2873,1
13.425,-44.1769,-0.36925,660.256,670.756,-20.2873,1
13.4333,-44.0943,-0.369233,660.087,670.587,-20.2872,1
13.4417,-44.0117,-0.369216,659.918,670.418,-20.2871,1
13.45,-43.9291,-0.369199,659.749,670.249,-20.2871,1
13.4583,-43.8465,-0.369182,659.579,670.079,-20.2871,1
13.4667,-43.764,-0.369165,659.41,669.91,-20.287,1
13.475,-43.6814,-0.369148,659.241,669.741,-20.287,1
13.4833,-43.5988,-0.369131,659.072,669.572,-20.287,1
13.4917,-43.5162,-0.369115,658.903,669.403,-20.2869,1
13.5,-43.4336,-0.369098,658.734,669.234,-20.2869,1
13.5083,-43.351,-0.369081,658.565,669.065,-20.2869,1
13.5167,-43.2684,-0.369064,658.396,668.896,-20.2869,1
13.525,-43.1858,-0.369047,658.227,668.727,-20.2868,1
13.5333,-43.1032,-0.36903,658.058,668.558,-20.2868,1
13.5417,-43.0206,-0.369013,657.889,668.389,-20.2868,1
13.55,-42.938,-0.368996,657.72,668.22,-20.2868,1
13.5583,-42.8554,-0.368979,657.551,668.051,-20.2867,1
13.5667,-42.7728,-0.368962,657.382,667.882,-20.2867,1
13.575,-42.6902,-0.368945,657.213,667.713,-20.2866,1
13.5833,-42.6076,-0.368928,657.044,667.544,-20.2866,1
13.5917,-42.525,-0.368911,656.875,667.375,-20.2865,1
13.6,-42.4424,-0.368894,656.705,667.205,-20.2865,1
13.6083,-42.3598,-0.368877,656.536,667.036,-20.2864,1
13.6167,-42.2772,-0.36886,656.367,666.867,-20.2864,1
13.625,-42.1946,-0.368843,656.198,666.698,-20.2863,1
13.6333,-42.112,-0.368826,656.029,666.529,-20.2862,1
13.6417,-42.0294,-0.36881,655.86,666.36,-20.2862,1
13.65,-41.9468,-0.368793,655.691,666.191,-20.2861,1
13.6583,-41.8643,-0.368776,655.522,666.022,-20.2861,1
13.6667,-41.7817,-0.368759,655.353,665.853,-20.286,1
13.675,-41.6991,-0.368742,655.184,665.684,-20.2859,1
13.6833,-41.6165,-0.368725,655.015,665.515,-20.2859,1
13.6917,-41.5339,-0.368708,654.846,665.346,-20.2858,1
13.7,-41.4513,-0.368691,654.677,665.177,-20.2858,1
13.7083,-41.3687,-0.368674,654.508,665.008,-20.2857,1
13.7167,-41.2861,-0.368657,654.339,664.839,-20.2857,1
13.725,-41.2035,-0.36864,654.17,664.67,-20.2856,1
13.7333,-41.1209,-0.368623,654.001,664.501,-20.2855,1
13.7417,-41.0383,-0.368606,653.832,664.332,-20.2855,1
13.75,-40.9557,-0.368589,653.663,664.163,-20.2854,1
13.7583,-40.8731,-0.368572,653.494,663.994,-20.2853,1
13.7667,-40.7905,-0.368555,653.324,663.824,-20.2853,1
13.775,-40.7079,-0.368538,653.155,663.655,-20.2852,1
13.7833,-40.6253,-0.368521,652.986,663.486,-20.2851,1
13.7917,-40.5427,-0.368504,652.817,663.317,-20.2851,1
13.8,-40.4601,-0.368487,652.648,663.148,-20.285,1
13.8083,-40.3775,-0.36847,652.479,662.979,-20.2849,1
13.8167,-40.2949,-0.368453,652.31,662.81,-20.2849,1
13.825,-40.2123,-0.368436,652.141,662.641,-20.2848,1
13.8333,-40.1297,-0.36842,651.972,662.472,-20.2848,1
13.8417,-40.0471,-0.368403,651.803,662.303,-20.2847,1
13.85,-39.9645,-0.368386,651.634,662.134,-20.2847,1
13.8583,-39.8819,-0.368369,651.465,661.965,-20.2847,1
13.8667,-39.7993,-0.368352,651.296,661.796,-20.2846,1
13.875,-39.7167,-0.368335,651.127,661.627,-20.2846,1
13.8833,-39.6341,-0.368318,650.958,661.458,-20.2846,1
13.8917,-39.5515,-0.368301,650.789,661.289,-20.2846,1
13.9,-39.4689,-0.368284,650.62,661.12,-20.2845,1
13.9083,-39.3863,-0.368267,650.451,660.951,-20.2845,1
13.9167,-39.3037,-0.36825,650.282,660.782,-20.2845,1
13.925,-39.2211,-0.368233,650.113,660.613,-20.2844,1
13.9333,-39.1385,-0.368216,649.944,660.444,-20.2844,1
13.9417,-39.0559,-0.368199,649.775,660.275,-20.2844,1
13.95,-38.9733,-0.368182,649.606,660.106,-20.2843,1
13.9583,-38.8907,-0.368165,649.437,659.937,-20.2843,1
13.9667,-38.8081,-0.368148,649.268,659.768,-20.2842,1
13.975,-38.7255,-0.368131,649.098,659.598,-20.2842,1
13.9833,-38.6429,-0.368114,648.929,659.429,-20.2841,1
13.9917,-38.5603,-0.368097,648.76,659.26,-20.2841,1
14,-38.4777,-0.36808,648.591,659.091,-20.284,1
14.0083,-38.3951,-0.368063,648.422,658.922,-20.284,1
14.0167,-38.3124,-0.368046,648.253,658.753,-20.2839,1
14.025,-38.2298,-0.368029,648.084,658.584,-20.2838,1
14.0333,-38.1472,-0.368012,647.915,658.415,-20.2838,1
14.0417,-38.0646,-0.367995,647.746,658.246,-20.2837,1
14.05,-37.982,-0.367978,647.577,658.077,-20.2837,1
14.0583,-37.8994,-0.367961,647.408,657.908,-20.2836,1
14.0667,-37.8168,-0.367944,647.239,657.739,-20.2836,1
14.075,-37.7342,-0.367928,647.07,657.57,-20.2835,1
14.0833,-37.6516,-0.367911,646.901,657.401,-20.2834,1
14.0917,-37.569,-0.367894,646.732,657.232,-20.2834,1
14.1,-37.4864,-0.367877,646.563,657.063,-20.2833,1
14.1083,-37.4038,-0.36786,646.394,656.894,-20.2832,1
14.1167,-37.3212,-0.367843,646.225,656.725,-20.2832,1
14.125,-37.2386,-0.367826,646.056,656.556,-20.2831,1
14.1333,-37.156,-0.367809,645.887,656.387,-20.283,1
14.1417,-37.0734,-0.367792,645.718,656.218,-20.2829,1
14.15,-36.9908,-0.367775,645.549,656.049,-20.2829,1
14.1583,-36.9082,-0.367758,645.38,655.88,-20.2828,1
14.1667,-36.8256,-0.367741,645.211,655.711,-20.2827,1
14.175,-36.743,-0.367724,645.042,655.542,-20.2826,1
14.1833,-36.6604,-0.367707,644.873,655.373,-20.2826,1
14.1917,-36.5778,-0.36769,644.704,655.204,-20.2825,1
14.2,-36.4952,-0.367673,644.535,655.035,-20.2825,1
14.2083,-36.4126,-0.367656,644.366,654.866,-20.2824,1
14.2167,-36.33,-0.367639,644.197,654.697,-20.2824,1
14.225,-36.2474,-0.367622,644.028,654.528,-20.2823,1
14.2333,-36.1648,-0.367605,643.859,654.359,-20.2823,1
14.2417,-36.0822,-0.367588,643.69,654.19,-20.2823,1
14.25,-35.9996,-0.367571,643.521,654.021,-20.2823,1
14.2583,-35.917,-0.367554,643.352,653.852,-20.2822,1
14.2667,-35.8344,-0.367537,643.183,653.683,-20.2822,1
14.275,-35.7517,-0.36752,643.014,653.514,-20.2822,1
14.2833,-35.6691,-0.367503,642.845,653.345,-20.2822,1
14.2917,-35.5865,-0.367486,642.675,653.175,-20.2821,1
14.3,-35.5039,-0.367469,642.506,653.006,-20.2821,1
14.3083,-35.4213,-0.367452,642.337,652.837,-20.2821,1
14.3167,-35.3387,-0.367435,642.168,652.668,-20.282,1
14.325,-35.2561,-0.367418,641.999,652.499,-20.282,1
14.3333,-35.1735,-0.367401,641.83,652.33,-20.2819,1
14.3417,-35.0909,-0.367384,641.661,652.161,-20.2819,1
14.35,-35.0083,-0.367367,641.492,651.992,-20.2818,1
14.3583,-34.9257,-0.36735,641.323,651.823,-20.2818,1
14.3667,-34.8431,-0.367333,641.154,651.654,-20.2817,1
14.375,-34.7605,-0.367316,640.985,651.485,-20.2817,1
14.3833,-34.6779,-0.3673,640.816,651.316,-20.2816,1
14.3917,-34.5953,-0.367283,640.647,651.147,-20.2816,1
14.4,-34.5127,-0.367266,640.478,650.978,-20.2815,1
14.4083,-34.4301,-0.367249,640.309,650.809,-20.2814,1
14.4167,-34.3475,-0.367232,640.14,650.64,-20.2814,1
14.425,-34.2649,-0.367215,639.971,650.471,-20.2813,1
14.4333,-34.1823,-0.367198,639.802,650.302,-20.2812,1
14.4417,-34.0997,-0.367181,639.633,650.133,-20.2812,1
14.45,-34.017,-0.367164,639.464,649.964,-20.2811,1
14.4583,-33.9344,-0.367147,639.295,649.795,-20.2811,1
14.4667,-33.8518,-0.36713,639.126,649.626,-20.281,1
14.475,-33.7692,-0.367113,638.957,649.457,-20.2809,1
14.4833,-33.6866,-0.367096,638.788,649.288,-20.2808,1
14.4917,-33.604,-0.367079,638.619,649.119,-20.2808,1
14.5,-33.5214,-0.367062,638.45,648.95,-20.2807,1
14.5083,-33.4388,-0.367045,638.281,648.781,-20.2806,1
14.5167,-33.3562,-0.367028,638.112,648.612,-20.2805,1
14.525,-33.2736,-0.367011,637.943,648.443,-20.2805,1
14.5333,-33.191,-0.366994,637.774,648.274,-20.2804,1
14.5417,-33.1084,-0.366977,637.605,648.105,-20.2803,1
14.55,-33.0258,-0.36696,637.436,647.936,-20.2802,1
14.5583,-32.9432,-0.366943,637.267,647.767,-20.2802,1
14.5667,-32.8606,-0.366926,637.098,647.598,-20.2801,1
14.575,-32.778,-0.366909,636.929,647.429,-20.2801,1
14.5833,-32.6954,-0.366892,636.76,647.26,-20.28,1
14.5917,-32.6128,-0.366875,636.591,647.091,-20.28,1
14.6,-32.5301,-0.366858,636.422,646.922,-20.28,1
14.6083,-32.4475,-0.366841,636.253,646.753,-20.28,1
14.6167,-32.3649,-0.366824,636.084,646.584,-20.2799,1
14.625,-32.2823,-0.366807,635.915,646.415,-20.2799,1
14.6333,-32.1997,-0.36679,635.746,646.246,-20.2799,1
14.6417,-32.1171,-0.366773,635.577,646.077,-20.2799,1
14.65,-32.0345,-0.366756,635.408,645.908,-20.2799,1
14.6583,-31.9519,-0.366739,635.239,645.739,-20.2798,1
14.6667,-31.8693,-0.366722,635.07,645.57,-20.2798,1
14.675,-31.7867,-0.366705,634.901,645.401,-20.2798,1
14.6833,-31.7041,-0.366688,634.732,645.232,-20.2797,1
14.6917,-31.6215,-0.366671,634.563,645.063,-20.2797,1
14.7,-31.5389,-0.366654,634.394,644.894,-20.2797,1
14.7083,-31.4563,-0.366637,634.225,644.725,-20.2796,1
14.7167,-31.3737,-0.36662,634.056,644.556,-20.2796,1
14.725,-31.2911,-0.366603,633.887,644.387,-20.2795,1
14.7333,-31.2084,-0.366587,633.718,644.218,-20.2795,1
14.7417,-31.1258,-0.36657,633.549,644.049,-20.2794,1
14.75,-31.0432,-0.366553,633.38,643.88,-20.2793,1
14.7583,-30.9606,-0.366536,633.211,643.711,-20.2793,1
14.7667,-30.878,-0.366519,633.042,643.542,-20.2792,1
14.775,-30.7954,-0.366502,632.873,643.373,-20.2791,1
14.7833,-30.7128,-0.366485,632.704,643.204,-20.2791,1
14.7917,-30.6302,-0.366468,632.535,643.035,-20.279,1
14.8,-30.5476,-0.366451,632.366,642.866,-20.2789,1
14.8083,-30.465,-0.366434,632.197,642.697,-20.2789,1
14.8167,-30.3824,-0.366417,632.028,642.528,-20.2788,1
14.825,-30.2998,-0.3664,631.859,642.359,-20.2787,1
14.8333,-30.2172,-0.366383,631.69,642.19,-20.2787,1
14.8417,-30.1346,-0.366366,631.521,642.021,-20.2786,1
14.85,-30.052,-0.366349,631.352,641.852,-20.2785,1
14.8583,-29.9693,-0.366332,631.183,641.683,-20.2785,1
14.8667,-29.8867,-0.366315,631.014,641.514,-20.2784,1
14.875,-29.8041,-0.366298,630.845,641.345,-20.2783,1
14.8833,-29.7215,-0.366281,630.676,641.176,-20.2782,1
14.8917,-29.6389,-0.366264,630.507,641.007,-20.2782,1
14.9,-29.5563,-0.366247,630.338,640.838,-20.2781,1
14.9083,-29.4737,-0.36623,630.169,640.669,-20.278,1
14.9167,-29.3911,-0.366213,630,640.5,-20.2779,1
14.925,-29.3085,-0.366196,629.831,640.331,-20.2779,1
14.9333,-29.2259,-0.366179,629.662,640.162,-20.2778,1
14.9417,-29.1433,-0.366162,629.493,639.993,-20.2777,1
14.95,-29.0607,-0.366145,629.324,639.824,-20.2777,1
14.9583,-28.9781,-0.366128,629.155,639.655,-20.2777,1
14.9667,-28.8955,-0.366111,628.986,639.486,-20.2777,1
14.975,-28.8129,-0.366094,628.817,639.317,-20.2778,1
14.9833,-28.7302,-0.366077,628.648,639.148,-20.2778,1
14.9917,-28.6476,-0.36606,628.48,638.98,-20.2778,1
15,-28.565,-0.366043,628.311,638.811,-20.2778,1
15.0083,-28.4824,-0.366026,628.142,638.642,-20.2778,1
15.0167,-28.3998,-0.366009,627.973,638.473,-20.2778,1
15.025,-28.3172,-0.365992,627.804,638.304,-20.2778,1
15.0333,-28.2346,-0.365975,627.635,638.135,-20.2777,1
15.0417,-28.152,-0.365958,627.466,637.966,-20.2777,1
15.05,-28.0694,-0.365941,627.297,637.797,-20.2777,1
15.0583,-27.9868,-0.365924,627.128,637.628,-20.2777,1
15.0667,-27.9042,-0.365907,626.959,637.459,-20.2776,1
15.075,-27.8216,-0.36589,626.79,637.29,-20.2776,1
15.0833,-27.739,-0.365873,626.621,637.121,-20.2776,1
15.0917,-27.6564,-0.365856,626.452,636.952,-20.2775,1
15.1,-27.5737,-0.365839,626.283,636.783,-20.2774,1
15.1083,-27.4911,-0.365822,626.114,636.614,-20.2774,1
15.1167,-27.4085,-0.365806,625.945,636.445,-20.2773,1
15.125,-27.3259,-0.365789,625.776,636.276,-20.2772,1
15.1333,-27.2433,-0.365772,625.607,636.107,-20.2772,1
15.1417,-27.1607,-0.365755,625.438,635.938,-20.2771,1
15.15,-27.0781,-0.365738,625.269,635.769,-20.277,1
15.1583,-26.9955,-0.365721,625.1,635.6,-20.2769,1
15.1667,-26.9129,-0.365704,624.931,635.431,-20.2769,1
15.175,-26.8303,-0.365687,624.762,635.262,-20.2768,1
15.1833,-26.7477,-0.36567,624.593,635.093,-20.2767,1
15.1917,-26.6651,-0.365653,624.424,634.924,-20.2766,1
15.2,-26.5825,-0.365636,624.255,634.755,-20.2766,1
15.2083,-26.4998,-0.365619,624.086,634.586,-20.2765,1
15.2167,-26.4172,-0.365602,623.917,634.417,-20.2764,1
15.225,-26.3346,-0.365585,623.748,634.248,-20.2763,1
15.2333,-26.252,-0.365568,623.579,634.079,-20.2763,1
15.2417,-26.1694,-0.365551,623.41,633.91,-20.2762,1
15.25,-26.0868,-0.365534,623.241,633.741,-20.2761,1
15.2583,-26.0042,-0.365517,623.072,633.572,-20.276,1
15.2667,-25.9216,-0.3655,622.903,633.403,-20.276,1
15.275,-25.839,-0.365483,622.734,633.234,-20.2759,1
15.2833,-25.7564,-0.365466,622.565,633.065,-20.2758,1
15.2917,-25.6738,-0.365449,622.396,632.896,-20.2757,1
15.3,-25.5912,-0.365432,622.227,632.727,-20.2757,1
15.3083,-25.5086,-0.365415,622.058,632.558,-20.2756,1
15.3167,-25.4259,-0.365398,621.889,632.389,-20.2755,1
