Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Body_Accel_X_ft_s2,Body_Accel_Y_ft_s2,Body_Accel_Z_ft_s2,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft,Roll_deg,Pitch_deg,Yaw_deg,P_rad_s,Q_rad_s,R_rad_s,RACS_Cant_deg,RACS_Cmd_deg
18.815,-40.3616,-268.741,926.89,1475.17,-21.5769,32.1486,32.1453,-1.47472e-06,-0.459929,1,0,39.7932,14.446,930.171,-0.0823097,89.1754,305.597,9.64202e-13,-9.72126e-07,-7.79799e-07,0.125,0
18.82,-40.3634,-268.684,926.782,1475.06,-21.5768,32.1486,32.1453,-1.45645e-06,-0.459929,1,0,39.7932,14.446,930.063,-0.0823312,89.1754,305.597,9.58645e-13,-9.6136e-07,-7.7184e-07,0.125,0
18.825,-40.3652,-268.627,926.674,1474.95,-21.5768,32.1486,32.1453,-1.4383e-06,-0.459929,1,0,39.7932,14.446,929.955,-0.0823527,89.1754,305.597,9.53161e-13,-9.50675e-07,-7.6394e-07,0.125,0
18.83,-40.3671,-268.57,926.566,1474.85,-21.5768,32.1486,32.1453,-1.42025e-06,-0.459929,1,0,39.7932,14.446,929.847,-0.0823739,89.1754,305.597,9.47749e-13,-9.4007e-07,-7.56097e-07,0.125,0
18.835,-40.3689,-268.513,926.458,1474.74,-21.5767,32.1486,32.1453,-1.40231e-06,-0.459929,1,0,39.7932,14.446,929.739,-0.082395,89.1754,305.597,9.42407e-13,-9.29544e-07,-7.48311e-07,0.125,0
18.84,-40.3707,-268.456,926.35,1474.63,-21.5767,32.1486,32.1453,-1.38447e-06,-0.459929,1,0,39.7932,14.446,929.631,-0.082416,89.1754,305.597,9.37133e-13,-9.19098e-07,-7.40582e-07,0.125,0
18.845,-40.3725,-268.399,926.242,1474.52,-21.5767,32.1486,32.1453,-1.36674e-06,-0.459929,1,0,39.7932,14.446,929.523,-0.0824368,89.1754,305.597,9.31926e-13,-9.0873e-07,-7.3291e-07,0.125,0
18.85,-40.3744,-268.342,926.135,1474.42,-21.5766,32.1486,32.1453,-1.34912e-06,-0.459929,1,0,39.7932,14.446,929.415,-0.0824574,89.1754,305.597,9.26783e-13,-8.9844e-07,-7.25292e-07,0.125,0
18.855,-40.3762,-268.285,926.027,1474.31,-21.5766,32.1486,32.1453,-1.3316e-06,-0.459929,1,0,39.7932,14.446,929.307,-0.0824779,89.1754,305.597,9.21703e-13,-8.88227e-07,-7.17729e-07,0.125,0
18.86,-40.378,-268.228,925.919,1474.2,-21.5766,32.1486,32.1453,-1.31418e-06,-0.459929,1,0,39.7932,14.446,929.2,-0.0824982,89.1754,305.597,9.16684e-13,-8.78091e-07,-7.10221e-07,0.125,0
18.865,-40.3798,-268.171,925.811,1474.09,-21.5765,32.1486,32.1453,-1.29687e-06,-0.459929,1,0,39.7932,14.446,929.092,-0.0825184,89.1754,305.597,9.11724e-13,-8.68031e-07,-7.02766e-07,0.125,0
18.87,-40.3816,-268.114,925.703,1473.98,-21.5765,32.1486,32.1453,-1.27966e-06,-0.459929,1,0,39.7932,14.446,928.984,-0.0825385,89.1754,305.596,9.06822e-13,-8.58046e-07,-6.95365e-07,0.125,0
18.875,-40.3835,-268.058,925.595,1473.88,-21.5765,32.1486,32.1453,-1.26255e-06,-0.459929,1,0,39.7932,14.446,928.876,-0.0825584,89.1754,305.596,9.01977e-13,-8.48137e-07,-6.88016e-07,0.125,0
18.88,-40.3853,-268.001,925.487,1473.77,-21.5764,32.1486,32.1453,-1.24555e-06,-0.459929,1,0,39.7932,14.446,928.768,-0.0825781,89.1754,305.596,8.97185e-13,-8.38302e-07,-6.8072e-07,0.125,0
18.885,-40.3871,-267.944,925.379,1473.66,-21.5764,32.1486,32.1453,-1.22865e-06,-0.459929,1,0,39.7932,14.446,928.66,-0.0825977,89.1754,305.596,8.92446e-13,-8.2854e-07,-6.73475e-07,0.125,0
18.89,-40.3889,-267.887,925.271,1473.55,-21.5764,32.1486,32.1453,-1.21185e-06,-0.459929,1,0,39.7932,14.446,928.552,-0.0826172,89.1754,305.596,8.87759e-13,-8.18852e-07,-6.66282e-07,0.125,0
18.895,-40.3908,-267.83,925.164,1473.44,-21.5763,32.1486,32.1453,-1.19515e-06,-0.459929,1,0,39.7932,14.446,928.444,-0.0826365,89.1754,305.596,8.83121e-13,-8.09237e-07,-6.59139e-07,0.125,0
18.9,-40.3926,-267.773,925.056,1473.34,-21.5763,32.1486,32.1453,-1.17855e-06,-0.45993,1,0,39.7932,14.446,928.337,-0.0826557,89.1754,305.596,8.78531e-13,-7.99694e-07,-6.52046e-07,0.125,0
18.905,-40.3944,-267.716,924.948,1473.23,-21.5763,32.1486,32.1453,-1.16205e-06,-0.45993,1,0,39.7932,14.446,928.229,-0.0826747,89.1754,305.596,8.73987e-13,-7.90222e-07,-6.45003e-07,0.125,0
18.91,-40.3962,-267.659,924.84,1473.12,-21.5763,32.1486,32.1453,-1.14565e-06,-0.45993,1,0,39.7932,14.446,928.121,-0.0826936,89.1754,305.596,8.69488e-13,-7.80822e-07,-6.38009e-07,0.125,0
18.915,-40.3981,-267.602,924.732,1473.01,-21.5762,32.1486,32.1454,-1.12936e-06,-0.45993,1,0,39.7932,14.446,928.013,-0.0827124,89.1754,305.596,8.65032e-13,-7.71492e-07,-6.31064e-07,0.125,0
18.92,-40.3999,-267.545,924.624,1472.9,-21.5762,32.1486,32.1454,-1.11316e-06,-0.45993,1,0,39.7932,14.446,927.905,-0.082731,89.1754,305.596,8.60619e-13,-7.62232e-07,-6.24168e-07,0.125,0
18.925,-40.4017,-267.488,924.516,1472.8,-21.5762,32.1486,32.1454,-1.09706e-06,-0.45993,1,0,39.7932,14.446,927.797,-0.0827495,89.1754,305.596,8.56246e-13,-7.53041e-07,-6.1732e-07,0.125,0
18.93,-40.4035,-267.431,924.408,1472.69,-21.5761,32.1486,32.1454,-1.08106e-06,-0.45993,1,0,39.7932,14.446,927.689,-0.0827679,89.1754,305.596,8.51912e-13,-7.4392e-07,-6.10519e-07,0.125,0
18.935,-40.4054,-267.374,924.301,1472.58,-21.5761,32.1486,32.1454,-1.06516e-06,-0.45993,1,0,39.7932,14.446,927.581,-0.0827861,89.1754,305.596,8.47615e-13,-7.34867e-07,-6.03765e-07,0.125,0
18.94,-40.4072,-267.317,924.193,1472.47,-21.5761,32.1486,32.1454,-1.04936e-06,-0.45993,1,0,39.7932,14.446,927.474,-0.0828041,89.1754,305.596,8.43355e-13,-7.25882e-07,-5.97057e-07,0.125,0
18.945,-40.409,-267.26,924.085,1472.37,-21.576,32.1486,32.1454,-1.03366e-06,-0.45993,1,0,39.7932,14.446,927.366,-0.0828221,89.1754,305.596,8.39129e-13,-7.16964e-07,-5.90397e-07,0.125,0
18.95,-40.4108,-267.203,923.977,1472.26,-21.576,32.1486,32.1454,-1.01806e-06,-0.45993,1,0,39.7932,14.446,927.258,-0.0828399,89.1754,305.596,8.34938e-13,-7.08113e-07,-5.83782e-07,0.125,0
18.955,-40.4126,-267.146,923.869,1472.15,-21.576,32.1486,32.1454,-1.00255e-06,-0.45993,1,0,39.7932,14.446,927.15,-0.0828576,89.1754,305.596,8.30779e-13,-6.99328e-07,-5.77212e-07,0.125,0
18.96,-40.4145,-267.09,923.761,1472.04,-21.5759,32.1486,32.1454,-9.87146e-07,-0.45993,1,0,39.7932,14.446,927.042,-0.0828751,89.1754,305.596,8.2665e-13,-6.90609e-07,-5.70688e-07,0.125,0
18.965,-40.4163,-267.033,923.653,1471.93,-21.5759,32.1486,32.1454,-9.71837e-07,-0.45993,1,0,39.7932,14.446,926.934,-0.0828926,89.1754,305.596,8.22552e-13,-6.81955e-07,-5.64208e-07,0.125,0
18.97,-40.4181,-266.976,923.545,1471.83,-21.5759,32.1486,32.1454,-9.56626e-07,-0.45993,1,0,39.7932,14.446,926.826,-0.0829099,89.1754,305.596,8.18483e-13,-6.73367e-07,-5.57773e-07,0.125,0
18.975,-40.4199,-266.919,923.437,1471.72,-21.5758,32.1486,32.1454,-9.41513e-07,-0.45993,1,0,39.7932,14.446,926.718,-0.082927,89.1754,305.596,8.14441e-13,-6.64842e-07,-5.51382e-07,0.125,0
18.98,-40.4218,-266.862,923.33,1471.61,-21.5758,32.1486,32.1454,-9.26498e-07,-0.45993,1,0,39.7932,14.446,926.61,-0.0829441,89.1754,305.596,8.10426e-13,-6.56382e-07,-5.45035e-07,0.125,0
18.985,-40.4236,-266.805,923.222,1471.5,-21.5758,32.1486,32.1454,-9.1158e-07,-0.45993,1,0,39.7932,14.446,926.503,-0.082961,89.1754,305.596,8.06436e-13,-6.47984e-07,-5.3873e-07,0.125,0
18.99,-40.4254,-266.748,923.114,1471.39,-21.5757,32.1486,32.1454,-8.96759e-07,-0.45993,1,0,39.7932,14.446,926.395,-0.0829778,89.1754,305.596,8.02471e-13,-6.3965e-07,-5.32469e-07,0.125,0
18.995,-40.4272,-266.691,923.006,1471.29,-21.5757,32.1486,32.1454,-8.82036e-07,-0.45993,1,0,39.7932,14.446,926.287,-0.0829944,89.1754,305.596,7.98529e-13,-6.31378e-07,-5.26251e-07,0.125,0
19,-40.4291,-266.634,922.898,1471.18,-21.5757,32.1486,32.1454,-8.6741e-07,-0.45993,1,0,39.7932,14.446,926.179,-0.083011,89.1754,305.596,7.94609e-13,-6.23167e-07,-5.20075e-07,0.125,0
19.005,-40.4309,-266.577,922.79,1471.07,-21.5756,32.1486,32.1454,-8.52881e-07,-0.45993,1,0,39.7932,14.446,926.071,-0.0830274,89.1754,305.596,7.90711e-13,-6.15019e-07,-5.13941e-07,0.125,0
19.01,-40.4327,-266.52,922.682,1470.96,-21.5756,32.1486,32.1454,-8.38449e-07,-0.45993,1,0,39.7932,14.446,925.963,-0.0830437,89.1754,305.596,7.86834e-13,-6.06931e-07,-5.07849e-07,0.125,0
19.015,-40.4345,-266.463,922.574,1470.86,-21.5756,32.1486,32.1454,-8.24114e-07,-0.45993,1,0,39.7932,14.446,925.855,-0.0830598,89.1754,305.596,7.82976e-13,-5.98903e-07,-5.01799e-07,0.125,0
19.02,-40.4363,-266.406,922.467,1470.75,-21.5755,32.1486,32.1454,-8.09875e-07,-0.45993,1,0,39.7932,14.446,925.747,-0.0830759,89.1754,305.596,7.79137e-13,-5.90935e-07,-4.95789e-07,0.125,0
19.025,-40.4382,-266.349,922.359,1470.64,-21.5755,32.1486,32.1454,-7.95733e-07,-0.45993,1,0,39.7932,14.446,925.64,-0.0830918,89.1754,305.596,7.75316e-13,-5.83027e-07,-4.89821e-07,0.125,0
19.03,-40.44,-266.292,922.251,1470.53,-21.5755,32.1486,32.1454,-7.81688e-07,-0.45993,1,0,39.7932,14.446,925.532,-0.0831076,89.1754,305.596,7.71512e-13,-5.75178e-07,-4.83893e-07,0.125,0
19.035,-40.4418,-266.235,922.143,1470.42,-21.5754,32.1486,32.1454,-7.67738e-07,-0.45993,1,0,39.7932,14.446,925.424,-0.0831233,89.1754,305.596,7.67725e-13,-5.67388e-07,-4.78005e-07,0.125,0
19.04,-40.4436,-266.179,922.035,1470.32,-21.5754,32.1486,32.1454,-7.53885e-07,-0.45993,1,0,39.7932,14.446,925.316,-0.0831389,89.1754,305.596,7.63954e-13,-5.59655e-07,-4.72158e-07,0.125,0
19.045,-40.4455,-266.122,921.927,1470.21,-21.5754,32.1486,32.1454,-7.40128e-07,-0.45993,1,0,39.7932,14.446,925.208,-0.0831544,89.1754,305.596,7.60198e-13,-5.51981e-07,-4.6635e-07,0.125,0
19.05,-40.4473,-266.065,921.819,1470.1,-21.5753,32.1486,32.1454,-7.26467e-07,-0.45993,1,0,39.7932,14.446,925.1,-0.0831697,89.1754,305.596,7.56456e-13,-5.44363e-07,-4.60582e-07,0.125,0
19.055,-40.4491,-266.008,921.711,1469.99,-21.5753,32.1486,32.1454,-7.12901e-07,-0.45993,1,0,39.7932,14.446,924.992,-0.083185,89.1754,305.596,7.52729e-13,-5.36803e-07,-4.54853e-07,0.125,0
19.06,-40.4509,-265.951,921.604,1469.88,-21.5753,32.1486,32.1454,-6.99432e-07,-0.45993,1,0,39.7932,14.446,924.884,-0.0832001,89.1754,305.596,7.49014e-13,-5.29298e-07,-4.49163e-07,0.125,0
19.065,-40.4528,-265.894,921.496,1469.78,-21.5752,32.1486,32.1454,-6.86058e-07,-0.45993,1,0,39.7932,14.446,924.777,-0.0832151,89.1754,305.596,7.45313e-13,-5.2185e-07,-4.43512e-07,0.125,0
19.07,-40.4546,-265.837,921.388,1469.67,-21.5752,32.1486,32.1454,-6.72779e-07,-0.45993,1,0,39.7932,14.446,924.669,-0.08323,89.1754,305.596,7.41624e-13,-5.14457e-07,-4.379e-07,0.125,0
19.075,-40.4564,-265.78,921.28,1469.56,-21.5752,32.1486,32.1454,-6.59595e-07,-0.45993,1,0,39.7932,14.446,924.561,-0.0832448,89.1754,305.596,7.37946e-13,-5.07119e-07,-4.32326e-07,0.125,0
